residuals	frequency
0.0001	0.0
0.000133352143216	0.0
0.000177827941004	0.0
0.000237137370566	0.0
0.000316227766017	0.0
0.000421696503429	0.0
0.00056234132519	0.0
0.000749894209332	0.0
0.001	0.0
0.00133352143216	0.0
0.00177827941004	0.0
0.00237137370566	0.0
0.00316227766017	0.0
0.00421696503429	0.0
0.0056234132519	0.0
0.00749894209332	0.000919117647059
0.01	0.0
0.0133352143216	0.0
0.0177827941004	0.00183823529412
0.0237137370566	0.00183823529412
0.0316227766017	0.00275735294118
0.0421696503429	0.00367647058824
0.056234132519	0.00367647058824
0.0749894209332	0.0174632352941
0.1	0.0386029411765
0.133352143216	0.0413602941176
0.177827941004	0.0597426470588
0.237137370566	0.0974264705882
0.316227766017	0.102022058824
0.421696503429	0.178308823529
0.56234132519	0.220588235294
0.749894209332	0.229779411765
